妇女艺仔,2018-07-04,推荐,243,懦弱、贪财、甚至家暴的小人物，最后却咬着牙把善事做到底——其实大部分人都是这样，即非至纯至善，也非穷凶极恶，但是看见了，没办法假装没看见。
末春,2018-07-03,推荐,241,希望这片子更快冲向高票房，驱动资本转向优质现实主义题材。
顿河,2018-07-05,力荐,166,所有的批评、思考、讨论，都应该建立在这已经是一部勇敢、积极、努力过了的电影，而且成色很不错。看看结出什么样的果，至少得想想这是什么样的土壤。导演的成熟之处，不在于在一部电影里呈现了自己的全部能量，而是呈现了自己的选择，并把选择做到了最好，那就对得起自己了。
邓安庆,2018-06-30,力荐,287,真是动人！完全没想到这么好看，哭成狗了。也是罕见地在影院里没看到有人刷手机。希望徐峥能拿影帝。
Zitsunari,2018-07-05,还行,176,年代感还算不错，挑点错吧：2002年4月26日（锦旗上日期）之前是不存在QQ群的；2003年百度还没有熊掌logo。
shininglove,2018-07-05,推荐,136,这部“社会现实主义商业类型片”既成功撩动了广大民众情绪，又释放了各阶层的生存焦虑，浓得像一团炸药，各处开花，飞火流星，把弱者包围，将强者笼罩。药神和战狼一样，都属于这个时代的超级英雄，不知不觉为沉默的大多数代言。
博淙,2018-07-03,力荐,341,昨晚看完，现在想想还是很激动，我在想，如果我是一名白血病患者，会怎样？我想也会期待那样的一个药神出现。影片结束后，所有观众自发的鼓掌，这是我观影这么多年寥寥几次。所有演员在线，连群演都大妈都让人泪奔。一个开头笑最后哭的片子，预测年度前三！
文森特九六,2018-07-01,还行,171,显而易见的，并不是一部多么出众的电影，却也是一部值得些许尊重的电影。
中立的手指,2018-07-05,推荐,189,怎么过的审？甚至我公安机关的大Boss在片中都是一个略负面的角色。如果此片叫好又叫座，各路资本一拥而上带火了社会现实电影，广电总局会不会再举屠刀啊
易老邪,2018-07-02,还行,144,很好的题材和故事原型，可惜处理的太飘了。主线故事不够扎实流畅，人物转变突兀没有说服力，支线乱加戏，过于热衷添设煽情催泪戏码。
风间隼,2018-07-05,力荐,165,表面说的是药，深层说的是命。药能治病，命却不由自主，这是影片锲入中国现实的关键，也是引发大众共鸣的核心。盛世危言，却让人能看到希望，仅此一点，就足以让人忽略因商业和审查做出的种种妥协。它不完美，但是中国电影应该努力的方向。
半弦月,2018-07-01,很差,129,中国电影是道填空题。讨厌辛德勒的名单
草威,2018-07-04,推荐,153,好看是料到了，没想到拍得如此朴素、扎实、流畅。文牧野是个实干派导演，他没打算要一部神作，就本本分分讲个好故事。正因如此，它对现实的关怀才显得周到、细心、准确。徐峥奉献了宋康昊级别的演出。
明安,2018-07-08,推荐,143,这个电影让我躲入人群中合理流泪。
不良生,2018-07-01,还行,157,从“中年油腻渣男困顿潦倒之际找到契机实现人生灵魂的升华”这个角度，只想给一星；从“中国病患困苦于医疗制度吃药难要么倾家荡产高昂天价购买进口药要么被禁止买仿制药只得等死”这个反映和揭露现实角度，真想给五星。
成知默,2018-07-06,推荐,182,我认识一位姑娘，曾只身赴印度买仿药；也听闻不少病人，因药价太高而放弃治疗，并很快去世。本片短板很明显，甚至粗糙，但感谢让更多人关注到这个群体。虽有个光明的结尾，但不应一味强化药厂和患者之间的矛盾，尤其现实是零关税下药价未降，药进医保却因缺药而买不到药，但愿一切都不只是粉饰太平。
大奇特(Grinch),2018-06-19,推荐,124,改编自著名的陆勇案，医改前国人对医药问题的漠视，合理求生欲在法律面前的抗争。在还原了事件原型之余，加入了群戏和戏剧张力，落脚于伦理与法律的博弈。尽管弱化了诉讼的过程，但已经构成了对生命的敬畏。黄毛彭浩是宁浩致敬自己《疯狂的赛车》的黄毛耿浩吗？
朝阳区陆依萍,2018-07-01,还行,135,全方位通俗且教科书，符合主流国内观众观影水准式的改编，这样的题材和最后的呈现能做到这样，非常值得尊敬，但整体艺术水准不如《嘉年华》！
大卫·独处尼,2018-07-05,较差,142,走的是辛德勒名单的路子，可惜不敢打老虎，只是在老虎的默许下把狐狸揍了一顿，这极大的削弱了电影的力量，别跟韩影比了，比不了。
Mr.Z,2018-07-07,力荐,233,国内大银幕少有的现实题材，但是可能是被剧透了，期待值爆炸，所以有一点点点点遗憾，但是每个老师的表演都超级无敌棒！值得学习！
River,2018-07-04,还行,109,非常赞同的一句话—“不能因为题材好，就可以无视其他的都给高分吧”
方洛洛,2018-07-04,推荐,138,能在大屏幕上看到这种题材的中国电影，本身就是一种进步。
Neroat,2018-07-04,推荐,163,看的点映，是好电影，感觉是中国版的达拉斯买家俱乐部。开篇宁浩徐峥的名字配上印度神曲让我以为是喜剧，后来发现是社会现实题材，在完全没有心理建设的情况下好几次被触动得眼眶发红。演员表现都很不错。后期一直在思考，法律和道德哪里才是平衡点呢？
寒枝雀静,2018-07-03,推荐,76,C/本质是回避体制分析的个人英雄主义抒情，但又可通过全球化对位来映射分化的国内阶层。与其说是对商业道德的歌颂不如说是一次对市场和调控都完全无法拯救的社会绝境乐观且粗糙的描绘。大资本与律法的刻画都还是太程式化，光靠正面力量的情感支撑显然不够。越到后半程剧作推着走的痕迹就越重。
Duckweed,2018-07-05,很差,77,抄袭抄袭抄袭啊麻烦清醒一点！
水怪,2018-06-30,力荐,184,这样难得有态度、立场、尊严的电影，是需要有观众情绪足够的累积呼应，才能产生完整能量核的。这甚至与票房无关，票房只是结果。韩国的社运片可以屡破纪录，中国观众没有理由比他们差。
W小姐（吴桐）,2018-07-07,推荐,94,国产片的闪光之作，当然现实生活依然很残酷。里面最不舒服的地方就是药贩徐峥洗手不干的时候，白血病人对他的道德绑架。如果不是为了赚钱，帮忙搞到药是情份，不帮是本分，干嘛一个两个都好像欠了他们一样。你要死了，就无所谓也搭进去别人的人生？所以全程无泪点，结尾有小感动。徐峥戏真是好。
猛汉世雄,2018-07-06,力荐,104,真是一部让人痛苦的电影，看得人不想说话，只想流泪。
sterdam,2018-07-08,推荐,61,我们终于成功学会了韩国某种现实题材类型片讲故事的方式。这个反映现实的片子好看，却又并没有触及什么现实。它给徐峥、周一围包括牧师所设定的若干道德两难命题，流于表面，并不复杂和纠结，至少没揪起我作为一个观众的心。中国观众需要《药神》这样好看的电影，但这样的电影绝不能止于好看而已。
fateface,2018-07-09,推荐,55,有人说冲着敢拍这个社会题材就要好评。我觉得是很纯熟的商业片模式，该哭的地方哭，并没有意外。最后剧情失控了，往假大空的路上越走越远……
犹在镜中,2018-07-01,还行,77,改编改变了主人公身份，加了戏剧冲突，以此升华主角使其变得崇高，体现情理和法理的二律背反主题。可毛病不少：脱口罩礼赞加夹道欢送，这是什么待遇？有造神嫌疑；特写多，摇镜粗暴，艺术性差，由此剧情显得非常扎眼，易被认为在绑架观众。但演员出色，感情细腻，加上题材缘故，还是给个中评吧。
香草,2018-07-04,力荐,159,非常催泪的电影，很久没有看过这样好好讲故事的国产现实题材电影了。“他们只想活着，有什么错呢”，被徐峥、章宇、王传君、杨新鸣、谭卓和老奶奶感动得一塌糊涂。
美神经,2018-07-04,力荐,124,完全没想到这么好看，哭了。
Ada Wang,2018-07-04,推荐,80,对结局稍有失望和遗憾，如果导演在男主被关押上车后街上病人行注目礼黑屏戛然而止显然会更加真实，更加引人深思。只可惜后面又多了几秒呵呵，有时候，我们需要等待社会进步，福利越来越好，但是有些生命已经等不起了，这个残酷的问题丢给了观众，我渴望着一个答案。优秀的反思现实的国产片但是分数虚高
mumudancing,2018-07-04,推荐,98,好看的电影无非三种：极爽，极美，极有共鸣。人人都怕老病死，人人都怕上下为难的中年，人人都有为谋生计不得不做的事情，人人亦都向往真与善……是这些时刻集中起来让煽情的中年油腻英雄不那么脱离现实。瑕不掩瑜，从长远来看，也许它是一部可以和《熔炉》相提并论的电影。
妖灵妖,2018-06-30,推荐,62,非寻常视野里的上海
白眉道长,2018-07-03,力荐,116,光是挑战这种题材的勇气，就值得打五星
欢乐分裂,2018-07-01,推荐,69,3.5；题材制胜，不无煽情仍是动人，“长的是磨难短的是人生”贫穷是无法医治的病，资本社会里情义无法开出希望的空头支票，底层蝼蚁的微茫呐喊虽无异于蚍蜉撼树，但透过这微光或许还有挣扎的可能；从浑噩到清醒，并无神祇降临，唯有自救自渡，尺度拿捏准确，戏剧层面的现实视野，太需要这样的国产片。
袁长庚,2018-07-09,推荐,59,需要多少滑稽和猥琐才能讲一个高尚的故事，需要多少眼泪和亲情的糖衣才能吐一口反对的唾沫，需要多少条命多少升血才能论证救赎的必要意义？别问我对这个电影的看法，这特么哪是电影能聊的出来的？
Vamei,2018-07-03,力荐,95,把一点恻隐之心，都留给这部电影。
每日可爱二百人,2018-07-06,推荐,87,当然不能跟影史上那些堪称伟大的纪实电影相比，也不能用过高的艺术标准去衡量它。硬去推敲细节的话，是有粗糙和漏洞的，煽情也过度了些。但作为商业片，在中国这样的审查制度下，拍到这个程度已经很好了。学不了美国，学学韩国印度，用电影揭露和改变社会，最好；暂时改变不了，能引起重视也是好的呀。
杨大志°,2018-07-04,推荐,100,根据现实事件改编，一部非常具有现实意义的电影。如果有机会，谁会不想活下去。演员的演技都挺在线的，哭戏和情绪爆发的戏份很有感染力。这部电影让我知道了一个不曾了解过的群体，也让我看到了一些进步，不仅仅是电影。
肖浑,2018-07-06,推荐,82,徐峥从小人物到救世主被拔得有点太急太高了，最后煽情让我憋眼泪憋得头疼，有几个场面过于戏剧化，不过都可以理解，依然值得鼓励。
萨库拉,2018-07-07,还行,62,戏里戏外，每一层文本都很中国。中国式现实主义其实是个童话，中国人世世代代都需要假想的侠，中国人有了钱就有了尊严可以砸人跳脱衣舞，中国电影的逻辑置换绕太多弯外国人大概看不懂，所以这个片子在中国取得巨大成功并没有什么好奇怪的，它迎合的是每个中国人的X点。
刘康康,2018-07-01,推荐,77,可以说达到了韩国社会问题片的水准，与其跟《达拉斯买家俱乐部》对比，倒不如跟《辩护人》、《熔炉》对比，相似点更多。当然也有韩国电影一样用力过猛、煽情太过的毛病，比如最后病人自发来到马路边送行。但整体还是让人惊喜，希望这样的电影越来越多。
金正峰江湖骗子,2018-07-04,力荐,106,达拉斯粉激情打分~
巴伐利亞酒神,2018-07-04,推荐,82,几乎零差错的优秀商业电影，完全符合一部出色商业片的所有布局。徐峥奉献了一次能拿奖到手软的表演，几个配角的塑造的也相当成功，有血有肉，煽情也恰到好处。开头便直接用字幕告诉你取材于真实事件，加之病魔缠身后那种无力又痛楚的压迫感，真的很容易让观众产生同理心，所以电影口碑爆棚也不奇怪。
Wendy,2018-07-01,力荐,120,徐峥要横扫影帝大奖。
ChrisKirk,2018-07-03,还行,60,看到两股势力的交锋，却没看到锋芒下的冒险精神，题材本身所具有的深度在迫击炮般的泪点轰击下被冲淡不少，更何况此中个人神化的倾向性太过乖张，虽能一语中的指出诟病所在，但这样的蜻蜓点水无论从哪个角度看都像极一场模式化的兜售，权衡和融合后本质也仍是求稳心理，但这不能怪创作者，大环境如此。
王写写,2018-06-27,还行,57,3.5，上海买家俱乐部。整体还不错，前半段展开分寸拿捏的可以，后面过度煽情了，几乎五六分钟就要来一段情感宣泄，用台词对主题的不断强调也显得重复。最后十里长街送药神的配乐也太主旋律了。感觉作者后面没沉住气，急切地想把所有话都说出来。
叶阿福,2018-07-05,很差,81,"社会主义初级阶段的电影
电影院里男女老少的啜泣声，一结束就马上跑出来的我表示十！分！恐！怖！
1星原因实在是困惑为什么这么多5星？"
盒饭,2018-07-01,力荐,88,一部能让中国电影人挺起腰杆的电影。推荐每位学法律的同仁都去看看，对我们的职业一定会有更丰富深刻的理解。
猪大勇,2018-07-07,推荐,64,几处过度的感情渲染和最后字幕、车里对话所显示的“求生欲”，并不妨碍这部电影的优秀。要放在一水国产电影里评价的话，光取材就可以打满星。
眠去,2018-07-05,还行,60,我更喜欢原型故事。
红豆♥,2018-07-04,力荐,91,永远治不好的穷病
尽欢,2018-07-01,力荐,184,我承认，我犯法了，无论怎么判决，我没有异议。我只希望，未来这个社会可以变的更好一点。
维城乱马,2018-07-07,推荐,71,在此之前，我们只有改变电影的国家；在此之后，也许我们也可以有改变国家的电影。希望这一天早点到来。
ღ 狐不悔，,2018-07-04,力荐,89,“他有什么罪啊，他只是想活而已！”很难的，能在国内影院看见这类片的上映。感恩，祝福。
法兰西胶片,2018-06-19,推荐,55,三星半。娴熟，融洽，也触碰到最后那道坎，很满足了。另外我必须复制粘贴一下我在《辩护人》短评里写的内容：在济州岛的第二天，包了个车，和韩国司机导游表达了2013年整个韩国电影对中国影迷的影响，他很不可思议：“真的这样吗？哦，很有意思。”
Y.Phoenix,2018-07-07,推荐,60,实属国产佳作，但不至于被捧上神坛。富有争议的题材，出色的表演，真实事件改编，可惜不能还原幕后真实利益关系，迫于需要过审，只能脸谱化谄媚处理，后半段煽情技法非常奏效，但缺乏电影的高级感。这样的题材可以过审，而且排片可以像商业大片一样如此密集，实属不易。
路西法尔,2018-07-07,还行,39,国产电影阉掉的结尾多少分都扣没了。在各方力量挤压下批判现实主义在当代已经完了，能指与所指脱节后迎来的是幻象批判主义。在影片里到处都是无意识：赚一笔就离开这里，一定把孩子送到国外，有了钱生命仍然欠缺意义……实际上把所有可能走过一遍之后，会发现唯一有效的路一开始已经摆在那了：去上访。
皮革业,2018-07-05,推荐,47,不管到底出于什么原因，对题材边界的突破都值得肯定。另外，怎么都那么把打分当回事啊，还最终评分7.3、7.4的，想当高考阅卷老师还是体操裁判啊……
托尼·王大拿,2018-07-05,推荐,44,有些地方的那群众呼声，不还是早年间献礼片那一套？但带着镣铐起舞的技法成熟度体现在文本和影像上，尤其剪辑，虽不大胆，但看的舒心，节奏感特顺溜。
太常寺协律郎,2018-07-07,力荐,73,好。但是从2002到2018，又是多少生命和家庭。
纤纤,2018-07-04,推荐,80,看完电影出了影院，马上给在保险公司的朋友去了电话，第一次主动想为自己多备点安全感。
bekey,2018-07-01,力荐,151,看了点映，也看了好多评论，真的是很激动也很幸运能和很多人一起有同感想要点赞，能看到这么好的电影，真的是各位老师们的共同努力！徐峥、王传君还有周一围，演技真的杠杠的，一下将人拉进去剧情中！！！期待上映后的再度光临~
FloriaZENG,2018-07-07,推荐,64,说实话，九分真的过高了，但无可否认这部电影有他的感染力和闪光点，题材的意义和演员的魅力简直太大了，好几处让人无法不为之动容。尽管在节奏和部分剧情处理上还是有些不自然和过分煽情，但终究是值得令人尊重的国产片。对于那些说其媚俗的人，我替演员和背后的工作人员感到难过。
弹球小姐Lydia,2018-07-03,推荐,113,没想到啊你个春光灿烂猪八戒，有两把刷子啊
柏林苍穹下,2018-07-07,力荐,45,“有一种病你救不了，就是穷病。” —— 底层立场的非典型国产片，而且还有几秒钟触碰到问题的实质。
刘土呆treasure,2018-07-09,还行,57,我就问药企的研发费用谁买单？市场经济这么多年了，商人还是地主周扒皮嘴脸，都晓得吃饭不能搞人民公社大锅饭，吃药就一定要全民AA？谁不同情病人，谁不担心自己没有药，谁不渴望延续生命？但不代表这病人所得到的救赎就真的那么理所应当。
乐乐,2018-06-30,力荐,110,看的点映。面对法理与情理之间的冲突。药贩程勇给出了自己的答案，警察曹斌给出了自己的答案，众多白血病患者也给出了自己的答案。虽然这部电影不像《素媛》和《熔炉》那样推动了法律的改革。但是用电影记录下我国在医疗改革的过程中发生的故事也是有意义的。
那个男人,2018-07-04,力荐,122,徐峥渐渐宋康昊化了，照这个趋势，影帝是跑不了的。恭喜徐峥。不过，制药公司定这么高的价格，真没毛病，药物的研发成本极高，如果不保护产权帮助制药公司收回成本。那请问，新的药谁去研发？医药行业还要不要进步？
百里即墨殇,2018-07-04,力荐,132,上周末看的电影，开头一段印度咖喱曲想起，就很嗨想抖腿，笑点自然也算密集，情节铺开对我来说比较自然，后半段哭了但不是很夸张的哭，就很自然的想落泪～我很喜欢这种现实题材，但感觉好像大陆较少，徐峥稳～周一围帅～王传君颠覆～黄毛血性～教父搞笑～酒吧经理骚！！！
梅山君,2018-07-04,力荐,69,里面好几个片段让人动容落泪，大概感同身受都是因为活在中国，体会过看病难看病贵看病苦这些状况，都是想努力活下去的人，有什么罪吗？
KID A,2018-07-04,较差,68,先让你轻易感动得稀里哗啦，再让你觉得连救命药0关税都是恩赐是及时雨#宣宣水准与时俱进# #朝中有人好拍电影#
安德烈大叔,2018-07-04,力荐,64,《达拉斯》混《辛德勒》，国内少有的现实主义题材佳作，难能可贵为弱势群体发声。剧作标准朴素，具有一定批判性的同时也找到了尺度上的分寸，在伦理道德与社会制度的冲突之间传递人性之善，不仅对电影产业有益，也具备社会关怀的价值，当下环境太缺这种作品了。四星水准，再送上创作者的一星鼓励。
张春[阿卡纳],2018-07-08,推荐,47,热评导致没哭的我感觉自己是不是反社会…
Eco,2018-07-04,还行,55,这种电影，给个五星容易，给三星很难。
尾巴翘到天上了,2018-07-07,力荐,57,想对勇哥说，你就是药神。
魏晓波,2018-07-12,还行,39,可能人们离现实太远了，看到一个和现实稍微沾点边的电影就全民狂欢了。。这就是一个普通的商业电影，病态的电影市场
肖恩恩恩恩肖,2018-07-03,推荐,56,好看的部分，太久没看到这种真实了！生活环境是真实的，情绪是真实的，困境也是真实的，甚至女主角是一个真实的上了年纪的美女，有真实的皱纹！真实才能带来沉浸体验。不好看的部分，就是唯一看出人工痕迹的地方，道德审判太明显，限制了更多的角度。
赫恩曼尼,2018-07-01,力荐,68,第一次看点映，非常震撼的好片子！国产电影终于也可以不逃避现实问题了，情节、转折、人物处理得都非常到位！徐峥演技炸裂，几个配角闪闪发光。等上映之后可以二刷！
Fenng,2018-07-03,力荐,55,一个印度宝莱坞式的精彩故事，折射中国社会的残酷现实。
汪金卫,2018-07-01,还行,62,电影将“陆勇案”进行了戏剧化改编，把主角的身份由病人改编成商人（这一改编对整个故事架构、人物设定造成很大影响），并以男女老青各种阶级身份的病人、家属作为配角，展现了病人弱势群体众生相。将大医药厂商代表立为反派（迎合国情？）。在中国电影创作环境下，本片确实为难得的关注现实题材的力作。编、导、演整体不错，但也不够突出，仍有不少套路与瑕疵。不时出现的喜剧元素减少了苦难煽情成分，但也削弱了稳重的现实风格。警察角色不够立体，其表达出的善意缺乏动机。结尾为过审而“正能量”的风格也让人遗憾。演员表演和剧本的深度、完成度与《达拉斯买家俱乐部》以及诸多韩片现实题材电影相比尚有差距。值得鼓励，但不值得过誉
李洙赫的老婆,2018-07-04,力荐,125,谁标记的达拉斯啊？这是真实事件改编的，分的清哪个在前哪个是在后吗？还有个别品味高贵冷艳还要diss他人观影口味的，黑也要有点水准吧，我们那场实打实的抽泣声一片，要讨厌请代表你个人，别弄得好像爱看的人才是另类。
霡霂,2018-06-30,很差,16,电影很好看，节奏也很好，演员也很好，但是看完电影发现遭了一张罚单，嗯，一星
麻友安,2018-07-05,较差,34,从摄影机调度上可以看出导演是具备电影语言自觉性的（这在国产商业片中实属罕见），可惜那些低俗、谄媚的类型化桥段使影片割裂开来，破坏了本应建立的现实深度，而趋于造作的虚假。同时，这种类型化的改编策略导致一种二元对立的思维导向，并不利于反思事件本身，因此所谓的社会意义本身也沦为虚假。
女神的秋裤,2018-06-30,力荐,81,有故事，有技术，有意义，这特马才叫电影，一部能把人看哭的喜剧电影。前半段绝壁是宁浩指导！……还有，做坏事会下地狱的！
休,2018-07-06,推荐,38,有啥别有病，没啥别没钱
恶魔的步调,2018-07-01,推荐,31,韩式思路印式煽情的本土化达拉斯买家俱乐部
葫芦娃是麦霸,2018-07-04,力荐,97,力荐!绝对值得一看的好片子。探讨人性与社会。观影的过程会因为幽默而大笑，但是心中始终感觉到那些底层人的悲伤。很喜欢的几个人物意料之中的死去了，法与情冲突起来有时让人绝望，好在结局让我看到了希望。
胡弃暗,2018-07-05,还行,64,谭卓有点郝蕾的意思。
梅花牛,2018-07-06,力荐,62,剧情紧凑、信息量大。能过审也是挺神奇的。好多年没看过这么酣畅淋漓的国产片儿了。
桜の花飞舞时,2018-07-05,力荐,89,个人今年最佳国产，要刷很多遍。
三坨土,2018-07-05,力荐,56,"看完原型人物陆勇当年的报道，其中一句话又让我想哭。曾受益于代购药的病患帮陆勇求情，在电话里用颤音说：「我的生活低下一点不要紧，我不是要生活得很好很好，我是要求生。」

我没有直面过疾病，但我通过电影所感受到的绝望已经让我无法承受了，虽然这种隔着屏幕的同感可能只是真实世界的十分之一"
Paco,2018-07-11,推荐,33,哭且服了。都在纠结批判得对不对，“现实”掺了多少假，偏偏忘了首先作为电影，它拍得好。伪现实和小批判有主客观因素引致，但是毛病就是毛病，不管从哪来，都在扣掉的一星里了。可没关系，它根本的价值既不在于现实意义，也不需要籍此加冕，而是关于如何去定义一个好人，和善良的意义——这是最大的意义。
tata,2018-07-04,还行,62,可能煽情部分对大多数老百姓来说，是做的很到位，我这种身经百战的豆瓣er可不吃这套😓，片子不坏，题材好，值得看看，三星半吧。媒体吹的上天，也有点滑鸡
远子,2018-07-09,推荐,40,已经很不错了。现实肯定比电影复杂，之前看过的一些根据真人真事改编的电影，其现实往往比电影表现的要黑暗得多（比如《无人知晓》）。但我想我们不能因为现实的复杂而去否定电影的“单纯”。从某种程度上讲，这也是电影存在的意义。这部电影能够激发大家关于进口药的讨论，也是好事。
陈长鬙,2018-07-14,推荐,32,前一个多小时好看，闹假药会场的段落很精彩，虽然很多段落都很典型、缺少新意，但拍得很好看。后面三十分钟有点崩，情绪收不住，破碎成一片鸡汤。看到qq群放大“希望”二字时感觉和前面不是同一部电影。
心生,2018-07-06,力荐,27,四星半。讲的是过去的故事，但当然也会是一种投射，一种聚焦。在过去的影像时空里，角色讲着相信会更好，会让人下意识地立即着眼于另一个时空，相同的地域，不同的时间，类似的困苦、愤恨与折磨。但终究，还是要相信会更好吧。最终当然是要回归的，但前面完成的表达已经足够。
冷杉,2018-07-07,还行,44,从印度药神，中国药神，最后上映成了我不是药神，悲剧改喜剧。导演镜头设计有很多瑕疵，但精准戳中了社会情绪点，预计票房50亿。医疗、警察、海关系统，全都黑了一遍。没有版权意识的观众很容易接受这种思想：你花十几亿美元研发灵药仍然是奸商，我不努力挣钱不买保险不锻炼身体得病就应该吃到药。
Summer,2018-07-04,还行,70,印度仿制药是拿印度患者做实验的，根本不考虑人权，全世界盗版侵权都被诟病，不知道为啥印度仿制药这样就被赞扬。短时间内这种便宜药可能对部分患者有益，长时间来说这种情况泛滥以后就没有公司愿意研发新药了，现在很多便宜的好药已经没有厂家生产了，没有利润，厂家也要发工资吃饭。
张大水,2018-07-07,推荐,44,摄影有几场戏挺喜欢，大排档火和烟作为前景的戏，葬礼后徐峥主视角穿过人群的戏。
Sophie  Z,2018-07-09,推荐,27,在印度，烟雾中遇到神像那段非常地神来之笔了。然后就是一边感觉结尾的升华煽情有点太过，一边看到路边人群中吕受益和黄毛摘下口罩的脸就想哭。
饥饿艺术家,2018-07-07,推荐,41,最初打动我的是「弟妹」，那一口闷，很绝。中间打动我的也是「弟妹」，破衣烂衫不算刻意。除了周一围很帅，后面没人打动我。弟妹这个角色，让我想起《星际穿越》里那个死守的弟弟，整件事似乎和他无关，可又是这无关人员，最撩动心弦。BTW，什么时候心理咨询纳入医保？至少Co-pay？
内陆飞鱼,2018-06-30,推荐,44,佩服，中国现实主义题材拍摄方式的一种样板，影像，故事，节奏，表演皆纯熟到位，悲而不哀，怨而不愤，尺度掌握好，结尾有些那个，但好像也没有更好办法了，自私懦弱的平民百姓，几乎成为救民于水火的“超级英雄”，这是最发人深省的地方，宁浩、徐峥提携新导演，提携很到位，预感徐峥要拿表演奖啦。
圆首的秘书,2018-07-05,推荐,37,真的不错哦，直到结尾都不错，个人愿意再看一遍。但实话讲，并不觉得这是中国电影的进步，也不是什么制度的进步，至多是化用其他电影创意的方式的进步。其中比较露骨没藏好的地方，比如结尾对辩护人毫无节制的“索取”，让人瞬间失去共情的动力。中国缺故事吗？显然不缺，但始终还是缺一点“大聪明”。
陆冠均,2018-07-05,力荐,44,"这几年有那么多正面导向的新闻报道，希望大家去关注医改药改、关注伤残病弱群体，其实都不如这样一部脍炙人口的电影来得更有效果。
《我不是药神》的成功，算是偶然中的必然。"
沈入忘🌟,2018-07-01,力荐,58,"太值得哭了，我从刚开始看到病人用一麻袋的零钱买药那个镜头就开始想哭，差不多哭到结束。尽管我知道有些镜头是故意煽情，但我还是整个哭到头疼。
过程中最大的感受不是觉得主角伟大，也不是因为最后这个药有了好的进展，而是觉得人要好好活着真的太不容易了。希望每个人都健康快乐，好好活着。"
罗四夕,2018-07-01,力荐,70,看的今天的点映场，题材很深刻，很有现实意义，演员们表现都很不错，徐峥的表演起码值一个三金影帝吧
哟大豪爷,2018-07-08,推荐,34,徐峥说上海话好可爱哈哈
陈哈,2018-07-14,推荐,32,简单地把锅甩给医药公司有点太表面化了，当然也是没办法，总不能甩给那谁吧，电影本身拍得不是特别精彩但也都在线，但总得来说是良心诚意之作，之前老看韩国，美国片说这些，国内终于也有了，这个高分也是正常的，观众实在是憋坏了。尽管如此，这事还是得说【我去年的画《药不能停》和《我不是药神》海报这事怎么弄，我没有一个迟斌啊！》】：https://www.douban.com/note/682266397/ 《关于艺术：元素，借鉴，创作，再创作，涉嫌抄袭》：https://mp.weixin.qq.com/s?__biz=MzA5MjM0MjcyMQ==&tempkey=OTY1X0t0RXVhQkZRdUpzaTJSOEhWT1F5ZGZRYUViVjI3SHFtc0x3bm1wTm80NjllY0FNNG5COUcxLU0wUTB0TDd4c
李濛Lemon,2018-06-18,力荐,40,片中的角色都面临法律与良知相悖的困境，而编剧也一直在故事深度与能否过审的两难中纠结。前半段黑色幽默，的确有《达拉斯买家俱乐部》的气质，后半段升华得有点过，滥煽情，但被演员的好演技平衡掉了。几乎所有角色的演技都值得吹上一波，徐峥和周一围少许的对手戏相当精彩。
时间之葬,2018-06-18,推荐,40,从主题上讲，勇气可嘉，比绝症更令人绝望的，是利益操持下的强权制度。从手法上讲，这大概就是那种很多人希望国内能拍出来的“改变现实的电影”。
说的就是你,2018-07-04,力荐,64,很有意义的一部电影💪
Superhat,2018-07-03,还行,42,善良是一种选择。题材难得，成功造神，真实事件作嫁衣，换个名目也成立。人物特点突出但落不下去，患病停药有什么后果，何以至此？一概不知。狂欢似的拔地而起，现实一敲打就退缩。前一半飘，后一半煽。仅以法大于情、求生无罪拷问现实，很弱。意不在关怀，而在巨婴社会做好人难。演技合格。好项目。
二十二岛主,2018-06-19,推荐,34,上影节第14场。没有那么好，但作为新锐导演处女作足够扎实锋利，对于现实的刻画以及医药制度的批判，能够过审本身就已很了不起，在有限的话语环境内也做到了最好的表达，尤其是徐峥谭卓王传君三位的表演，为这个故事大大增色。部分场景有借鉴韩影的色彩，希望以后拍类型片散伙饭部分不要再吃火锅了。
New Wave,2018-07-05,很差,43,和谐版的《辛德勒的名单》。
诸葛若见,2018-07-02,力荐,34,比《达拉斯买家俱乐部》更让人感动一些，真实代入感太强了。黄毛像随处可见的村镇青年，却有着难得的江湖气。程勇则由猥琐奸商，逐渐成长为大侠。众生皆苦，不是药神是凡人。
Jody.L 李九弟,2018-07-06,力荐,42,"“我相信未来会好起来。希望这一天，早点来吧。”
我们终于有了为之骄傲的电影。
离开的人们，现在2018年了，看看这个世界吧。"
大头绿豆,2018-07-10,还行,24,题材3分，前半部分3分，后半部分1分，结尾0分。高分说明讲好一个故事在现在的院线已经是多么难得的事，以及，不能把讲不圆一个好故事的锅都甩给广电总局。结尾可以好很多的。
麻绳,2018-06-21,力荐,37,应该是2018年最爆炸的话题电影。直面中国底层生命的苦难和尊严，也没有逃避对社会制度和商业法则的拷问，在当下的中国电影中十分难得。创作上很成熟，剧作和表演尤其出色，每个人物都很立体，性格逻辑都很扎实，徐峥表演的突破性很大。事实证明，只要有生存空间，中国也能拍出《辩护人》那样的电影
Pukii,2018-07-03,力荐,57,好看！真的好看！虽然导演的节奏有点商业，不够个性，但基本上完成度有九成了。看得挺想哭的。。。很多问题，没有答案。为什么没有答案？对不起，这也没有答案。。。
